2024-06-06 17:53:49.392532: param 0, 10<6
2024-06-06 17:53:49.892253: parameter 0, 10 < 7
2024-06-06 17:53:50.403768: parameter 0, 10 < 8
2024-06-06 17:53:50.909782: param 1, 10<4
2024-06-06 17:53:51.381541: param 1, 10<7
2024-06-06 17:53:51.869551: parameter 1, 10 < 8
2024-06-06 17:53:52.444323: parameter 1, 10 < 9
2024-06-06 17:53:53.586428: param 0, 4<11
2024-06-06 17:53:54.111584: param 0, 1<11
2024-06-06 17:53:54.403345: parameter 0, 11 < 0
2024-06-06 17:53:54.654422: parameter 0, 2 < 11
2024-06-06 17:53:54.913925: param 1, 11<5
2024-06-06 17:53:55.224873: param 1, 8<11
2024-06-06 17:53:55.707130: parameter 1, 6 < 11
2024-06-06 17:53:55.939075: param 0, 12<9
2024-06-06 17:53:56.434503: param 0, 12<6
2024-06-06 17:53:56.925757: param 0, 12<8
2024-06-06 17:53:57.421478: parameter 0, 12 < 10
2024-06-06 17:53:57.897128: param 1, 12<5
2024-06-06 17:53:58.409940: param 1, 12<7
2024-06-06 17:53:58.907879: param 1, 12<9
2024-06-06 17:53:59.147785: parameter 1, 10 < 12
2024-06-06 17:53:59.620140: param 0, 4<13
2024-06-06 17:53:59.852005: param 0, 13<2
2024-06-06 17:54:00.102808: param 0, 3<13
2024-06-06 17:54:00.328785: parameter 0, 13 < 1
2024-06-06 17:54:00.565831: param 1, 11<13
2024-06-06 17:54:01.039759: param 1, 2<13
2024-06-06 17:54:01.286822: parameter 1, 13 < 1
2024-06-06 17:54:01.770175: parameter 1, 13 < 0
2024-06-06 17:54:02.241844: param 0, 14<9
2024-06-06 17:54:02.713749: param 0, 14<7
2024-06-06 17:54:03.182075: param 0, 14<10
2024-06-06 17:54:03.663025: parameter 0, 14 < 12
2024-06-06 17:54:04.123549: param 1, 14<5
2024-06-06 17:54:04.594043: param 1, 14<8
2024-06-06 17:54:05.070916: param 1, 14<12
2024-06-06 17:54:05.560103: parameter 1, 14 < 10
2024-06-06 17:54:05.566606: Prioritization done. Final prioritized list: [0, 2, 1, 11, 13, 3, 4, 9, 5, 6, 7, 8, 10, 12, 14]
2024-06-06 17:56:06.295495: start
2024-06-06 17:56:13.937360: parameter 0, 1 < 0
2024-06-06 17:56:14.377446: parameter 1, 1 < 0
2024-06-06 17:56:14.803649: parameter 0, 2 < 0
2024-06-06 17:56:15.194593: parameter 0, 2 < 1
2024-06-06 17:56:15.532357: parameter 1, 2 < 0
2024-06-06 17:56:15.871283: parameter 1, 2 < 1
2024-06-06 17:56:16.203875: param 0, 3<1
2024-06-06 17:56:16.538656: parameter 0, 3 < 2
2024-06-06 17:56:16.867192: param 1, 3<1
2024-06-06 17:56:17.153457: parameter 1, 3 < 2
2024-06-06 17:56:17.446942: param 0, 4<1
2024-06-06 17:56:17.764459: parameter 0, 4 < 2
2024-06-06 17:56:18.055323: parameter 0, 4 < 3
2024-06-06 17:56:18.333300: param 1, 4<1
2024-06-06 17:56:18.672846: parameter 1, 4 < 2
2024-06-06 17:56:18.937615: parameter 1, 4 < 3
2024-06-06 17:56:19.219427: param 0, 5<2
2024-06-06 17:56:19.517117: parameter 0, 5 < 3
2024-06-06 17:56:19.825328: parameter 0, 5 < 4
2024-06-06 17:56:20.109431: param 1, 5<2
2024-06-06 17:56:20.380759: parameter 1, 5 < 3
2024-06-06 17:56:20.683542: parameter 1, 5 < 4
2024-06-06 17:56:20.928917: param 0, 6<2
2024-06-06 17:56:21.204322: param 0, 6<4
2024-06-06 17:56:21.578838: parameter 0, 6 < 5
2024-06-06 17:56:21.959573: param 1, 6<2
2024-06-06 17:56:22.290204: param 1, 6<4
2024-06-06 17:56:22.591447: parameter 1, 6 < 5
2024-06-06 17:56:22.896533: param 0, 7<3
2024-06-06 17:56:23.289435: param 0, 7<5
2024-06-06 17:56:23.629432: parameter 0, 7 < 6
2024-06-06 17:56:23.953291: param 1, 7<3
2024-06-06 17:56:24.253819: param 1, 7<5
2024-06-06 17:56:24.540767: parameter 1, 7 < 6
2024-06-06 17:56:24.807408: param 0, 8<3
2024-06-06 17:56:25.102555: param 0, 8<5
2024-06-06 17:56:25.372122: parameter 0, 8 < 6
2024-06-06 17:56:25.663000: parameter 0, 8 < 7
2024-06-06 17:56:25.940947: param 1, 8<3
2024-06-06 17:56:26.186639: param 1, 8<5
2024-06-06 17:56:26.453599: parameter 1, 8 < 6
2024-06-06 17:56:26.662835: parameter 1, 8 < 7
2024-06-06 17:56:26.875073: param 0, 9<4
2024-06-06 17:56:27.241002: param 0, 9<6
2024-06-06 17:56:27.453689: parameter 0, 9 < 7
2024-06-06 17:56:27.727569: parameter 0, 9 < 8
2024-06-06 17:56:28.057672: param 1, 9<4
2024-06-06 17:56:28.383159: param 1, 9<6
2024-06-06 17:56:28.704339: parameter 1, 9 < 7
2024-06-06 17:56:29.029071: parameter 1, 9 < 8
2024-06-06 17:56:29.360907: param 0, 10<4
2024-06-06 17:56:29.676469: param 0, 10<7
2024-06-06 17:56:29.963555: parameter 0, 10 < 8
2024-06-06 17:56:30.264923: parameter 0, 10 < 9
2024-06-06 17:56:30.546568: param 1, 10<4
2024-06-06 17:56:30.867548: param 1, 10<7
2024-06-06 17:56:31.158967: parameter 1, 10 < 8
2024-06-06 17:56:31.477557: parameter 1, 10 < 9
2024-06-06 17:56:31.736517: param 0, 11<5
2024-06-06 17:56:32.041432: param 0, 11<8
2024-06-06 17:56:32.307416: parameter 0, 11 < 9
2024-06-06 17:56:32.582792: parameter 0, 11 < 10
2024-06-06 17:56:32.871131: param 1, 11<5
2024-06-06 17:56:33.123106: param 1, 11<8
2024-06-06 17:56:33.379121: parameter 1, 11 < 9
2024-06-06 17:56:33.669858: parameter 1, 11 < 10
2024-06-06 17:56:33.954852: param 0, 12<5
2024-06-06 17:56:34.238913: param 0, 12<8
2024-06-06 17:56:34.503249: param 0, 12<10
2024-06-06 17:56:34.753047: parameter 0, 12 < 11
2024-06-06 17:56:35.009856: param 1, 12<5
2024-06-06 17:56:35.391247: param 1, 12<8
2024-06-06 17:56:35.719431: param 1, 12<10
2024-06-06 17:56:35.997769: parameter 1, 12 < 11
2024-06-06 17:56:36.283573: param 0, 13<6
2024-06-06 17:56:36.530620: param 0, 13<9
2024-06-06 17:56:36.794766: param 0, 13<11
2024-06-06 17:56:37.021211: parameter 0, 13 < 12
2024-06-06 17:56:37.277730: param 1, 13<6
2024-06-06 17:56:37.555547: param 1, 13<9
2024-06-06 17:56:37.853445: param 1, 13<11
2024-06-06 17:56:38.181903: parameter 1, 13 < 12
2024-06-06 17:56:38.497615: param 0, 14<6
2024-06-06 17:56:38.790802: param 0, 14<10
2024-06-06 17:56:39.091739: param 0, 14<12
2024-06-06 17:56:39.370019: parameter 0, 14 < 13
2024-06-06 17:56:39.661030: param 1, 14<6
2024-06-06 17:56:39.933179: param 1, 14<10
2024-06-06 17:56:40.232791: param 1, 14<12
2024-06-06 17:56:40.543869: parameter 1, 14 < 13
2024-06-06 17:56:40.548916: Prioritization done. Final prioritized list: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
2024-06-06 17:56:40.564930: Prioritization done. Final prioritized list: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
2024-06-06 17:59:42.047201: start
2024-06-06 17:59:47.648106: parameter 0, 1 < 0
2024-06-06 17:59:48.159947: parameter 1, 1 < 0
2024-06-06 17:59:48.657714: parameter 0, 2 < 0
2024-06-06 17:59:49.158742: parameter 0, 2 < 1
2024-06-06 17:59:49.611458: parameter 1, 2 < 0
2024-06-06 17:59:50.097273: parameter 1, 2 < 1
2024-06-06 17:59:50.548877: param 0, 3<1
2024-06-06 17:59:50.940729: parameter 0, 3 < 2
2024-06-06 17:59:51.339379: param 1, 3<1
2024-06-06 17:59:51.746978: parameter 1, 3 < 2
2024-06-06 17:59:52.199413: param 0, 4<1
2024-06-06 17:59:52.661373: parameter 0, 4 < 2
2024-06-06 17:59:53.089354: parameter 0, 4 < 3
2024-06-06 17:59:53.508603: param 1, 4<1
2024-06-06 17:59:53.915171: parameter 1, 4 < 2
2024-06-06 17:59:54.311673: parameter 1, 4 < 3
2024-06-06 17:59:54.706134: param 0, 5<2
2024-06-06 17:59:55.040238: parameter 0, 5 < 3
2024-06-06 17:59:55.411762: parameter 0, 5 < 4
2024-06-06 17:59:55.779414: param 1, 5<2
2024-06-06 17:59:56.101885: parameter 1, 5 < 3
2024-06-06 17:59:56.459174: parameter 1, 5 < 4
2024-06-06 17:59:56.857679: param 0, 6<2
2024-06-06 17:59:57.205288: param 0, 6<4
2024-06-06 17:59:57.521837: parameter 0, 6 < 5
2024-06-06 17:59:57.879826: param 1, 6<2
2024-06-06 17:59:58.209464: param 1, 6<4
2024-06-06 17:59:58.567557: parameter 1, 6 < 5
2024-06-06 17:59:58.876117: param 0, 7<3
2024-06-06 17:59:59.227177: param 0, 7<5
2024-06-06 17:59:59.659232: parameter 0, 7 < 6
2024-06-06 17:59:59.981350: param 1, 7<3
2024-06-06 18:00:00.272197: param 1, 7<5
2024-06-06 18:00:00.591035: parameter 1, 7 < 6
2024-06-06 18:00:00.932293: param 0, 8<3
2024-06-06 18:00:01.263487: param 0, 8<5
2024-06-06 18:00:01.596872: parameter 0, 8 < 6
2024-06-06 18:00:01.877752: parameter 0, 8 < 7
2024-06-06 18:00:02.209062: param 1, 8<3
2024-06-06 18:00:02.539176: param 1, 8<5
2024-06-06 18:00:02.858879: parameter 1, 8 < 6
2024-06-06 18:00:03.190410: parameter 1, 8 < 7
2024-06-06 18:00:03.522933: param 0, 9<4
2024-06-06 18:00:03.838574: param 0, 9<6
2024-06-06 18:00:04.172064: parameter 0, 9 < 7
2024-06-06 18:00:04.491373: parameter 0, 9 < 8
2024-06-06 18:00:04.782171: param 1, 9<4
2024-06-06 18:00:05.102128: param 1, 9<6
2024-06-06 18:00:05.392019: parameter 1, 9 < 7
2024-06-06 18:00:05.691948: parameter 1, 9 < 8
2024-06-06 18:00:05.989560: param 0, 10<4
2024-06-06 18:00:06.291156: param 0, 10<7
2024-06-06 18:00:06.625226: parameter 0, 10 < 8
2024-06-06 18:00:06.930009: parameter 0, 10 < 9
2024-06-06 18:00:07.247874: param 1, 10<4
2024-06-06 18:00:07.550248: param 1, 10<7
2024-06-06 18:00:07.877421: parameter 1, 10 < 8
2024-06-06 18:00:08.185418: parameter 1, 10 < 9
2024-06-06 18:00:08.489456: param 0, 11<5
2024-06-06 18:00:08.797938: param 0, 11<8
2024-06-06 18:00:09.097955: parameter 0, 11 < 9
2024-06-06 18:00:09.440363: parameter 0, 11 < 10
2024-06-06 18:00:09.741458: param 1, 11<5
2024-06-06 18:00:10.031603: param 1, 11<8
2024-06-06 18:00:10.307973: parameter 1, 11 < 9
2024-06-06 18:00:10.596338: parameter 1, 11 < 10
2024-06-06 18:00:10.865017: param 0, 12<5
2024-06-06 18:00:11.447309: param 0, 12<8
2024-06-06 18:00:11.912364: param 0, 12<10
2024-06-06 18:00:12.191814: parameter 0, 12 < 11
2024-06-06 18:00:12.533791: param 1, 12<5
2024-06-06 18:00:12.841973: param 1, 12<8
2024-06-06 18:00:13.175525: param 1, 12<10
2024-06-06 18:00:13.473565: parameter 1, 12 < 11
2024-06-06 18:00:13.805842: param 0, 13<6
2024-06-06 18:00:14.129195: param 0, 13<9
2024-06-06 18:00:14.467708: param 0, 13<11
2024-06-06 18:00:14.785891: parameter 0, 13 < 12
2024-06-06 18:00:15.131269: param 1, 13<6
2024-06-06 18:00:15.450057: param 1, 13<9
2024-06-06 18:00:15.758241: param 1, 13<11
2024-06-06 18:00:16.112380: parameter 1, 13 < 12
2024-06-06 18:00:16.367685: param 0, 14<6
2024-06-06 18:00:16.725370: param 0, 14<10
2024-06-06 18:00:17.025593: param 0, 14<12
2024-06-06 18:00:17.355984: parameter 0, 14 < 13
2024-06-06 18:00:17.638593: param 1, 14<6
2024-06-06 18:00:17.949464: param 1, 14<10
2024-06-06 18:00:18.263600: param 1, 14<12
2024-06-06 18:00:18.538735: parameter 1, 14 < 13
2024-06-06 18:00:18.543781: Prioritization done. Final prioritized list: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
2024-06-06 18:00:18.559591: Prioritization done. Final prioritized list: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
2024-06-06 18:48:31.101035: start
2024-06-06 18:51:20.148052: start
2024-06-06 18:54:27.627297: start
2024-06-06 18:55:48.370263: start
2024-06-06 18:55:59.187258: parameter 0, 1 < 0
2024-06-06 18:55:59.675832: parameter 1, 0 < 1
2024-06-06 18:56:00.164179: parameter 0, 2 < 0
2024-06-06 18:56:00.627398: parameter 0, 1 < 2
2024-06-06 18:56:01.128135: parameter 1, 2 < 1
2024-06-06 18:56:01.678060: parameter 1, 0 < 2
2024-06-06 18:56:02.189296: param 0, 3<2
2024-06-06 18:56:02.727413: parameter 0, 1 < 3
2024-06-06 18:56:03.181197: param 1, 3<2
2024-06-06 18:56:03.775572: parameter 1, 0 < 3
2024-06-06 18:56:04.257508: param 0, 4<2
2024-06-06 18:56:04.787691: parameter 0, 3 < 4
2024-06-06 18:56:05.247806: param 1, 4<2
2024-06-06 18:56:05.717201: parameter 1, 3 < 4
2024-06-06 18:56:06.149492: param 0, 5<4
2024-06-06 18:56:06.647712: parameter 0, 3 < 5
2024-06-06 18:56:07.090032: param 1, 5<4
2024-06-06 18:56:07.511468: parameter 1, 3 < 5
2024-06-06 18:56:07.913835: param 0, 6<4
2024-06-06 18:56:08.260233: param 0, 3<6
2024-06-06 18:56:08.555581: parameter 0, 6 < 5
2024-06-06 18:56:08.810310: param 1, 4<6
2024-06-06 18:56:09.069320: parameter 1, 6 < 1
2024-06-06 18:56:09.541777: parameter 1, 6 < 2
2024-06-06 18:56:09.809426: param 0, 5<7
2024-06-06 18:56:10.084376: param 0, 7<2
2024-06-06 18:56:10.363428: parameter 0, 4 < 7
2024-06-06 18:56:10.625588: param 1, 7<4
2024-06-06 18:56:10.863040: param 1, 3<7
2024-06-06 18:56:11.148611: parameter 1, 7 < 5
2024-06-06 18:56:11.401498: param 0, 4<8
2024-06-06 18:56:11.632856: param 0, 8<2
2024-06-06 18:56:11.867316: parameter 0, 7 < 8
2024-06-06 18:56:12.091784: param 1, 8<4
2024-06-06 18:56:12.339610: param 1, 7<8
2024-06-06 18:56:12.607284: parameter 1, 8 < 5
2024-06-06 18:56:12.847774: param 0, 4<9
2024-06-06 18:56:13.097550: param 0, 9<2
2024-06-06 18:56:13.320848: parameter 0, 8 < 9
2024-06-06 18:56:13.573223: param 1, 9<5
2024-06-06 18:56:13.798888: param 1, 7<9
2024-06-06 18:56:14.067035: parameter 1, 9 < 8
2024-06-06 18:56:14.531984: param 0, 10<7
2024-06-06 18:56:14.777045: param 0, 6<10
2024-06-06 18:56:15.025443: parameter 0, 10 < 4
2024-06-06 18:56:15.277570: parameter 0, 5 < 10
2024-06-06 18:56:15.543201: param 1, 10<5
2024-06-06 18:56:15.770262: param 1, 7<10
2024-06-06 18:56:16.021767: parameter 1, 10 < 8
2024-06-06 18:56:16.285443: parameter 1, 9 < 10
2024-06-06 18:56:16.566359: param 0, 11<4
2024-06-06 18:56:16.800062: param 0, 6<11
2024-06-06 18:56:17.049927: parameter 0, 11 < 10
2024-06-06 18:56:17.283751: parameter 0, 5 < 11
2024-06-06 18:56:17.534165: param 1, 11<8
2024-06-06 18:56:17.760417: param 1, 7<11
2024-06-06 18:56:18.022106: parameter 1, 11 < 10
2024-06-06 18:56:18.259977: parameter 1, 9 < 11
2024-06-06 18:56:18.507451: param 0, 12<4
2024-06-06 18:56:18.724456: param 0, 5<12
2024-06-06 18:56:19.199477: parameter 0, 10 < 12
2024-06-06 18:56:19.443538: param 1, 12<8
2024-06-06 18:56:19.930075: param 1, 12<9
2024-06-06 18:56:20.190054: param 1, 3<12
2024-06-06 18:56:20.447590: parameter 1, 12 < 7
2024-06-06 18:56:20.726150: param 0, 12<13
2024-06-06 18:56:21.002750: param 0, 13<9
2024-06-06 18:56:21.250930: param 0, 7<13
2024-06-06 18:56:21.523330: parameter 0, 8 < 13
2024-06-06 18:56:21.810820: param 1, 13<10
2024-06-06 18:56:24.736209: param 1, 13<7
2024-06-06 18:56:25.232155: param 1, 3<13
2024-06-06 18:56:25.599444: parameter 1, 13 < 12
2024-06-06 18:56:25.867573: param 0, 4<14
2024-06-06 18:56:26.158869: param 0, 14<9
2024-06-06 18:56:26.411626: param 0, 8<14
2024-06-06 18:56:26.691700: parameter 0, 14 < 13
2024-06-06 18:56:26.958138: param 1, 10<14
2024-06-06 18:56:27.270078: param 1, 14<6
2024-06-06 18:56:27.539670: param 1, 5<14
2024-06-06 18:56:27.834654: parameter 1, 14 < 4
2024-06-06 18:56:27.840308: Prioritization done. Final prioritized list: [2, 14, 4, 8, 9, 0, 7, 13, 10, 5, 6, 1, 12, 11, 3]
2024-06-06 18:57:33.942793: start
2024-06-06 18:57:44.908693: parameter 0, 1 < 0
2024-06-06 18:57:45.358505: parameter 1, 0 < 1
2024-06-06 18:57:45.807921: parameter 0, 2 < 0
2024-06-06 18:57:46.218423: parameter 0, 1 < 2
2024-06-06 18:57:46.602424: parameter 1, 2 < 1
2024-06-06 18:57:46.969347: parameter 1, 0 < 2
2024-06-06 18:57:47.366761: param 0, 3<2
2024-06-06 18:57:47.750305: parameter 0, 1 < 3
2024-06-06 18:57:48.146407: param 1, 3<2
2024-06-06 18:57:48.500314: parameter 1, 0 < 3
2024-06-06 18:57:48.919195: param 0, 4<2
2024-06-06 18:57:49.352249: parameter 0, 3 < 4
2024-06-06 18:57:49.705272: param 1, 4<2
2024-06-06 18:57:50.099923: parameter 1, 3 < 4
2024-06-06 18:57:50.490412: param 0, 5<4
2024-06-06 18:57:50.856342: parameter 0, 3 < 5
2024-06-06 18:57:51.247950: param 1, 5<4
2024-06-06 18:57:51.627941: parameter 1, 3 < 5
2024-06-06 18:57:51.998534: param 0, 6<4
2024-06-06 18:57:52.338449: param 0, 3<6
2024-06-06 18:57:52.704427: parameter 0, 6 < 5
2024-06-06 18:57:53.070155: param 1, 4<6
2024-06-06 18:57:53.461364: parameter 1, 6 < 1
2024-06-06 18:57:53.805657: parameter 1, 2 < 6
2024-06-06 18:57:54.111480: param 0, 7<5
2024-06-06 18:57:54.409683: param 0, 3<7
2024-06-06 18:57:54.740946: parameter 0, 7 < 6
2024-06-06 18:57:55.375112: param 1, 7<4
2024-06-06 18:57:55.693731: param 1, 3<7
2024-06-06 18:57:56.018314: parameter 1, 7 < 5
2024-06-06 18:57:56.366411: param 0, 5<8
2024-06-06 18:57:56.741877: param 0, 8<2
2024-06-06 18:57:57.116517: parameter 0, 4 < 8
2024-06-06 18:57:57.485238: param 1, 8<4
2024-06-06 18:57:57.841317: param 1, 7<8
2024-06-06 18:57:58.175765: parameter 1, 8 < 5
2024-06-06 18:57:58.516942: param 0, 5<9
2024-06-06 18:57:58.850999: param 0, 9<2
2024-06-06 18:57:59.201593: parameter 0, 8 < 9
2024-06-06 18:57:59.499879: param 1, 9<5
2024-06-06 18:57:59.881252: param 1, 7<9
2024-06-06 18:58:00.239465: parameter 1, 9 < 8
2024-06-06 18:58:00.737684: param 0, 4<10
2024-06-06 18:58:01.141867: param 0, 10<2
2024-06-06 18:58:01.454942: parameter 0, 9 < 10
2024-06-06 18:58:01.792289: param 1, 10<5
2024-06-06 18:58:02.102062: param 1, 7<10
2024-06-06 18:58:02.404114: parameter 1, 10 < 8
2024-06-06 18:58:02.711730: parameter 1, 9 < 10
2024-06-06 18:58:03.044159: param 0, 11<4
2024-06-06 18:58:03.352528: param 0, 7<11
2024-06-06 18:58:03.718163: parameter 0, 11 < 5
2024-06-06 18:58:04.006910: parameter 0, 6 < 11
2024-06-06 18:58:04.334020: param 1, 11<8
2024-06-06 18:58:04.644810: param 1, 7<11
2024-06-06 18:58:04.973684: parameter 1, 11 < 10
2024-06-06 18:58:05.301623: parameter 1, 9 < 11
2024-06-06 18:58:05.660066: param 0, 12<4
2024-06-06 18:58:06.009065: param 0, 6<12
2024-06-06 18:58:06.326220: parameter 0, 12 < 5
2024-06-06 18:58:06.650233: parameter 0, 11 < 12
2024-06-06 18:58:06.982845: param 1, 12<8
2024-06-06 18:58:07.302120: param 1, 9<12
2024-06-06 18:58:07.638920: parameter 1, 12 < 10
2024-06-06 18:58:07.932782: parameter 1, 11 < 12
2024-06-06 18:58:08.233836: param 0, 13<5
2024-06-06 18:58:08.549043: param 0, 6<13
2024-06-06 18:58:08.878698: parameter 0, 13 < 12
2024-06-06 18:58:09.194996: parameter 0, 11 < 13
2024-06-06 18:58:09.494284: param 1, 13<10
2024-06-06 18:58:10.068048: param 1, 13<9
2024-06-06 18:58:10.662771: param 1, 13<3
2024-06-06 18:58:10.966835: parameter 1, 0 < 13
2024-06-06 18:58:11.275954: param 0, 14<5
2024-06-06 18:58:11.569056: param 0, 6<14
2024-06-06 18:58:11.860339: param 0, 14<13
2024-06-06 18:58:12.144836: parameter 0, 11 < 14
2024-06-06 18:58:12.419845: param 1, 14<10
2024-06-06 18:58:12.690261: param 1, 14<7
2024-06-06 18:58:13.139009: param 1, 14<13
2024-06-06 18:58:13.492927: parameter 1, 0 < 14
2024-06-06 18:58:13.499051: Prioritization done. Final prioritized list: [2, 10, 8, 4, 5, 12, 0, 9, 6, 1, 11, 13, 14, 7, 3]
2024-06-06 18:58:13.515261: Prioritization done. Final prioritized list: [2, 10, 8, 4, 5, 12, 0, 9, 6, 1, 11, 13, 14, 7, 3]
2024-06-06 19:16:40.627601: start
2024-06-06 19:27:19.564977: start
2024-06-06 19:30:06.685662: start
2024-06-06 19:30:25.348898: start
2024-06-06 19:40:38.614404: start
2024-06-06 20:08:33.828875: start
2024-06-06 20:11:03.043003: start
2024-06-06 20:17:03.253191: start
2024-06-06 20:19:25.814426: start
2024-06-06 20:30:06.753914: start
2024-06-06 20:33:55.099948: start
2024-06-06 20:35:28.446595: start
2024-06-06 20:36:06.406529: start
2024-06-06 20:36:54.697711: start
2024-06-06 20:38:25.312427: start
2024-06-06 20:39:03.809218: start
2024-06-06 20:39:26.174456: start
2024-06-06 20:39:58.325639: start
2024-06-06 20:41:08.814574: start
2024-06-06 20:41:31.448173: start
2024-06-06 20:42:46.298207: start
2024-06-06 20:43:24.063352: start
2024-06-06 20:44:12.144371: start
2024-06-06 20:44:48.703578: start
2024-06-06 20:45:33.265303: start
2024-06-06 20:46:09.072340: start
2024-06-06 20:51:37.982088: start
2024-06-06 20:54:42.201947: start
2024-06-06 20:56:54.242249: start
2024-06-06 21:00:07.369117: start
2024-06-06 21:06:01.069258: start
2024-06-06 21:11:10.035919: start
2024-06-06 21:15:01.459395: start
2024-06-06 21:15:46.371493: start
2024-06-06 21:16:55.584815: start
2024-06-06 21:17:40.690985: start
2024-06-06 21:18:20.171719: start
2024-06-06 21:18:56.228944: start
2024-06-06 21:26:42.470639: start
2024-06-06 21:27:27.484960: Reset complete
2024-06-06 21:31:38.423608: start
2024-06-06 21:39:54.739143: start
2024-06-06 21:41:50.939056: start
2024-06-06 21:42:05.305924: parameter 0, 1 < 0
2024-06-06 21:42:05.879013: parameter 1, 0 < 1
2024-06-06 21:42:06.381427: parameter 0, 2 < 0
2024-06-06 21:42:07.009083: parameter 0, 1 < 2
2024-06-06 21:42:07.541334: parameter 1, 2 < 1
2024-06-06 21:42:08.096297: parameter 1, 0 < 2
2024-06-06 21:42:08.606137: param 0, 3<2
2024-06-06 21:42:09.127387: parameter 0, 1 < 3
2024-06-06 21:42:09.638965: param 1, 3<2
2024-06-06 21:42:10.139538: parameter 1, 0 < 3
2024-06-06 21:42:10.630727: param 0, 4<2
2024-06-06 21:42:11.164406: parameter 0, 3 < 4
2024-06-06 21:42:11.666473: param 1, 4<2
2024-06-06 21:42:12.173722: parameter 1, 3 < 4
2024-06-06 21:42:12.655073: param 0, 5<4
2024-06-06 21:42:13.165221: parameter 0, 3 < 5
2024-06-06 21:42:13.655788: param 1, 5<4
2024-06-06 21:42:14.184473: parameter 1, 3 < 5
2024-06-06 21:42:14.627325: param 0, 6<4
2024-06-06 21:42:15.133312: param 0, 3<6
2024-06-06 21:42:15.630956: parameter 0, 6 < 5
2024-06-06 21:42:16.124949: param 1, 4<6
2024-06-06 21:42:16.649723: parameter 1, 6 < 1
2024-06-06 21:42:17.117225: parameter 1, 2 < 6
2024-06-06 21:42:17.604783: param 0, 7<5
2024-06-06 21:42:18.086849: param 0, 3<7
2024-06-06 21:42:18.556452: parameter 0, 7 < 6
2024-06-06 21:42:19.046417: param 1, 4<7
2024-06-06 21:42:19.521482: param 1, 7<6
2024-06-06 21:42:20.001556: parameter 1, 2 < 7
2024-06-06 21:42:20.490916: param 0, 8<5
2024-06-06 21:42:20.993365: param 0, 7<8
2024-06-06 21:42:21.458270: parameter 0, 8 < 6
2024-06-06 21:42:21.950441: param 1, 2<8
2024-06-06 21:42:22.420433: param 1, 8<6
2024-06-06 21:42:22.880943: parameter 1, 7 < 8
2024-06-06 21:42:23.410697: param 0, 9<6
2024-06-06 21:42:23.883304: param 0, 7<9
2024-06-06 21:42:24.345071: parameter 0, 9 < 8
2024-06-06 21:42:24.774598: param 1, 2<9
2024-06-06 21:42:25.263531: param 1, 9<6
2024-06-06 21:42:25.711278: parameter 1, 8 < 9
2024-06-06 21:42:26.158557: param 0, 10<6
2024-06-06 21:42:26.601024: param 0, 7<10
2024-06-06 21:42:27.062529: parameter 0, 10 < 8
2024-06-06 21:42:27.532339: parameter 0, 9 < 10
2024-06-06 21:42:28.016361: param 1, 10<7
2024-06-06 21:42:28.484394: param 1, 5<10
2024-06-06 21:42:28.931547: parameter 1, 10 < 2
2024-06-06 21:42:29.373674: parameter 1, 4 < 10
2024-06-06 21:42:29.843578: param 0, 11<8
2024-06-06 21:42:30.290494: param 0, 7<11
2024-06-06 21:42:30.742524: parameter 0, 11 < 10
2024-06-06 21:42:31.194616: parameter 0, 9 < 11
2024-06-06 21:42:31.688135: param 1, 11<2
2024-06-06 21:42:32.163112: param 1, 5<11
2024-06-06 21:42:32.649091: parameter 1, 11 < 10
2024-06-06 21:42:33.115716: parameter 1, 4 < 11
2024-06-06 21:42:33.565674: param 0, 12<8
2024-06-06 21:42:34.021506: param 0, 9<12
2024-06-06 21:42:34.478551: parameter 0, 12 < 10
2024-06-06 21:42:34.925491: parameter 0, 11 < 12
2024-06-06 21:42:35.355403: param 1, 12<2
2024-06-06 21:42:35.855163: param 1, 4<12
2024-06-06 21:42:36.294002: parameter 1, 12 < 10
2024-06-06 21:42:36.739790: parameter 1, 11 < 12
2024-06-06 21:42:37.214328: param 0, 13<10
2024-06-06 21:42:37.655079: param 0, 9<13
2024-06-06 21:42:38.105512: parameter 0, 13 < 12
2024-06-06 21:42:38.571490: parameter 0, 11 < 13
2024-06-06 21:42:39.013511: param 1, 13<10
2024-06-06 21:42:39.498010: param 1, 4<13
2024-06-06 21:42:39.940750: parameter 1, 13 < 12
2024-06-06 21:42:40.429705: parameter 1, 11 < 13
2024-06-06 21:42:40.883706: param 0, 14<10
2024-06-06 21:42:41.343500: param 0, 9<14
2024-06-06 21:42:41.797893: param 0, 14<13
2024-06-06 21:42:42.277376: parameter 0, 11 < 14
2024-06-06 21:42:42.756557: param 1, 14<10
2024-06-06 21:42:43.222968: param 1, 4<14
2024-06-06 21:42:43.698702: param 1, 14<13
2024-06-06 21:42:44.147987: parameter 1, 11 < 14
2024-06-06 21:42:44.154508: Prioritization done. Final prioritized list: [6, 2, 8, 10, 12, 4, 0, 5, 9, 7, 1, 13, 14, 11, 3]
